 Matrix , NNZ, Solve Time  , Extraction_5_5, Extraction_10_10, Extraction_10_5, Extraction_20_20
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_5_5_1.mat , 120004,6485361,5772563,11355026,8634347,15228057
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_2_1.mat , 120004,6673183,5858883,11540921,8533487,14965621
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_3_1.mat , 120004,6539134,5686162,11405977,8581928,15323631
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_4_1.mat , 120004,6719140,5685280,11340444,8350192,15523638
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_5_1.mat , 120004,6579678,5692672,11360315,8577424,15706415
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_6_1.mat , 120004,6711598,5718457,11377369,8436012,15795815
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_7_1.mat , 120004,6474133,5561529,11124723,8443624,16122060
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_8_1.mat , 120004,6871192,5790068,11443710,8459929,15646361
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_55_9_1.mat , 120004,6454235,5602208,11123011,8458868,15612557
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_10_1.mat , 120004,6906112,5848492,11466803,8760349,16258927
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_11_1.mat , 120004,6797713,5920297,11590286,8623416,15326237
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_1_1.mat , 120004,6566371,5675015,11285541,8601424,15772625
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_12_1.mat , 120004,6694348,5751668,11447630,8438917,15496868
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_5_6_1.mat , 120004,6795495,5581221,11195959,8458300,15838719
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_2_1.mat , 120004,6903620,5937549,11670812,8637592,15821018
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_3_1.mat , 120004,6609160,5666967,11260151,8545729,15891952
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_4_1.mat , 120004,6827893,5792656,11550438,8508435,15338830
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_5_1.mat , 120004,6512839,5602598,11064127,8393257,15719573
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_6_1.mat , 120004,6684227,5792907,11551086,8499009,15538031
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_7_1.mat , 120004,6492592,5596143,11011944,8412006,15754261
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_8_1.mat , 120004,6572718,5799520,11324151,8618317,15714881
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_56_9_1.mat , 120004,6476218,5856071,11182148,8609835,16459000
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_10_1.mat , 120004,6719192,5925333,11582271,8596523,15772070
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_11_1.mat , 120004,6784177,5809283,11493984,8474015,15530549
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_1_1.mat , 120004,6976667,5712889,11366609,8395543,16043338
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_12_1.mat , 120004,6453795,5767755,11212742,8548826,15429661
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_5_7_1.mat , 120004,6655694,5816013,11568736,8535178,15668528
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_2_1.mat , 120004,6513636,5685702,11182839,8512860,15476784
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_3_1.mat , 120004,6709069,5767778,11481993,8454090,15441149
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_4_1.mat , 120004,6467760,5651061,11153655,8487433,15591320
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_5_1.mat , 120004,6691569,5784316,11553351,8536684,15491766
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_6_1.mat , 120004,6471980,5603510,11116949,8444748,15468960
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_7_1.mat , 120004,6715692,5916590,11662647,8646353,15399513
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_8_1.mat , 120004,6512573,5669021,11204957,8487031,15886482
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_57_9_1.mat , 120004,14496146,3222842,6397368,4934226,12364964
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_10_1.mat , 120004,6921117,5909315,11582658,8668958,15903290
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_11_1.mat , 120004,6557929,5592816,11079878,8390641,15842332
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_1_1.mat , 120004,6670290,5713939,11383169,8394818,15259531
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_12_1.mat , 120004,6783188,5625084,11295744,8565948,16090628
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_5_8_1.mat , 120004,6636757,5707944,11344493,8374840,15378340
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_2_1.mat , 120004,6502939,5668357,11107313,8458249,15853011
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_3_1.mat , 120004,6717949,5870458,11510741,8563650,15376568
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_4_1.mat , 120004,6517701,5674124,11055029,8410576,15765270
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_5_1.mat , 120004,6703734,5710513,11330293,8399273,15779981
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_6_1.mat , 120004,6462927,5737424,11088924,8443990,15806202
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_7_1.mat , 120004,6991771,5726006,11319463,8404458,15754946
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_8_1.mat , 120004,6765904,5804951,11216468,8575790,15863496
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_58_9_1.mat , 120004,6658251,5907172,11569829,8616519,15141746
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_10_1.mat , 120004,6544838,5638014,10932642,8383150,15899002
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_11_1.mat , 120004,6767568,5772188,11453684,8455158,15471701
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_1_1.mat , 120004,6528421,5727323,11199057,8530737,15414034
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_12_1.mat , 120004,6807701,5809111,11508984,8506114,15902634
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_5_9_1.mat , 120004,6565309,5678526,11180610,8521557,15538699
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_2_1.mat , 120004,6728763,5850403,11500394,8670588,15934643
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_3_1.mat , 120004,6594195,5745936,11200162,8549028,15621579
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_4_1.mat , 120004,6947098,5712039,11312180,8386673,15405205
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_5_1.mat , 120004,6436177,5662857,11069468,8447428,15844528
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_6_1.mat , 120004,6584350,5820161,11072779,8431701,16159159
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_7_1.mat , 120004,6378642,5603564,10987315,8414250,15817472
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_8_1.mat , 120004,7056091,5978151,11665684,8873422,16111033
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_59_9_1.mat , 120004,6434827,5810086,11263108,8594440,15384285
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_10_1.mat , 120004,6665770,5884753,11461701,8734140,15198307
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_11_1.mat , 120004,6557603,5655365,11218273,8547976,15574902
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_1_1.mat , 120004,6677133,5796033,11526071,8736092,15715170
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_12_1.mat , 120004,6580742,5622720,11165588,8497366,15707482
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_2_1.mat , 120004,6701223,5779642,11467317,8686694,15498779
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_3_1.mat , 120004,6577122,5634525,11272161,8561236,15555488
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_4_1.mat , 120004,6617822,5744475,11418719,8642751,15258056
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_5_1.mat , 120004,6555636,5653753,11288758,8567782,15957817
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_6_1.mat , 120004,6639939,5709027,11322080,8565479,15576571
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_7_1.mat , 120004,6885008,5646175,11234346,8551206,16078645
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_8_1.mat , 120004,6620603,3551867,7102356,5343335,13602319
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_60_9_1.mat , 120004,6476465,5562307,11092082,8433708,15550259
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_10_1.mat , 120004,6844089,5631784,11176918,8506907,16176449
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_10_1.mat , 120004,7201796,5791502,11376464,8656320,16270930
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_11_1.mat , 120004,6462712,5582770,11160394,8502101,15708442
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_11_1.mat , 120004,6573339,5610210,11168193,8508276,15716939
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_1_1.mat , 120004,6721312,5806000,11463371,8757248,15177562
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_12_1.mat , 120004,6543723,5706802,11248656,8599914,15276128
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_1_1.mat , 120004,6536800,5797352,11438353,8700646,15613345
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_12_1.mat , 120004,6886575,5625327,11231090,8546072,15939958
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_2_1.mat , 120004,6612789,5697330,11311383,8545240,15449740
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_13_1.mat , 120004,6592130,5617067,11241640,8473788,15792629
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_3_1.mat , 120004,6992872,5926940,11584276,8794384,16025367
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_14_1.mat , 120004,6521489,5642322,11287323,8520902,15876327
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_4_1.mat , 120004,6589249,5673993,11306475,8526632,15543896
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_15_1.mat , 120004,6496636,5652335,11282384,8531778,15368059
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_5_1.mat , 120004,10793124,3476463,6874855,5234534,13386106
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_16_1.mat , 120004,6481840,5828606,11319732,8578129,15547771
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_6_1.mat , 120004,6477379,5737211,11317949,8607446,15548360
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_17_1.mat , 120004,6699634,5864254,11486147,8736994,15854491
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_7_1.mat , 120004,6548759,5669139,11327346,8592916,15582325
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_8_1.mat , 120004,6604267,5726885,11387996,8619829,15728509
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_61_9_1.mat , 120004,6464806,5608667,11215896,8497324,15897223
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_10_1.mat , 120004,6802432,5796770,11441179,8677547,15364650
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_11_1.mat , 120004,6544866,5708138,11229486,8593318,15985461
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_1_1.mat , 120004,6831123,5911766,11543355,8776113,15298244
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_12_1.mat , 120004,6527212,5667938,11301360,8543647,15718282
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_13_1.mat , 120004,6607090,5887758,11485454,8703782,15468455
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_2_1.mat , 120004,6483564,5848386,11497780,8768981,15398394
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_2_1.mat , 120004,6596306,5769273,11344376,8554990,15691859
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_3_1.mat , 120004,6505715,5605872,11180022,8490213,15343410
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_4_1.mat , 120004,6713528,5937393,11643518,8824330,15007690
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_5_1.mat , 120004,6523959,5584040,11195139,8496648,15595290
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_6_1.mat , 120004,7013402,5992550,11737721,8722079,14420316
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_7_1.mat , 120004,6649063,5733867,11408630,8548919,15185679
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_8_1.mat , 120004,6798739,5633366,11256406,8528040,15254126
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_62_9_1.mat , 120004,6658878,5716106,11382852,8555881,15347276
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_10_1.mat , 120004,6853785,5659704,11277961,8576226,16007904
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_11_1.mat , 120004,7066069,5807375,11466786,8647945,15838201
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_1_1.mat , 120004,6409158,5741244,11308047,8607923,15414730
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_12_1.mat , 120004,6704520,5761169,11462695,8604974,15488512
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_13_1.mat , 120004,6833381,5586601,11203405,8467364,15611369
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_3_1.mat , 120004,6662770,6040682,11823382,8912418,14978703
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_2_1.mat , 120004,6582871,5554386,11141050,8470208,15775226
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_3_1.mat , 120004,6602229,5981550,11751527,8901478,15029006
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_4_1.mat , 120004,6579737,5917601,11596673,8767087,15551718
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_5_1.mat , 120004,6804962,5638365,11270474,8533633,15765720
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_6_1.mat , 120004,6517556,5871660,11479000,8709252,14958858
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_7_1.mat , 120004,6449582,5820279,11454275,8742458,15297213
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_8_1.mat , 120004,6546219,5867961,11523768,8714545,15211211
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_63_9_1.mat , 120004,6560222,5662664,11227572,8520849,15645324
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_10_1.mat , 120004,6608177,5818884,11421784,8535317,15598587
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_11_1.mat , 120004,6496634,5844256,11454632,8566441,15291574
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_1_1.mat , 120004,6494211,5616379,11200521,8468413,15568290
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_12_1.mat , 120004,6930478,5944830,11616076,8811795,16169306
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_13_1.mat , 120004,6630838,5846500,11485510,8772337,15364456
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_4_1.mat , 120004,6662320,5916823,11616684,8780775,15201268
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_2_1.mat , 120004,6561774,5708828,11401879,8605710,15741195
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_3_1.mat , 120004,6735381,5958704,11672687,8813128,15147403
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_4_1.mat , 120004,6496691,5831752,11408812,8722993,15287328
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_5_1.mat , 120004,6518310,5942071,11575971,8778782,15222490
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_6_1.mat , 120004,6534392,5777814,11215694,8530942,15371988
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_7_1.mat , 120004,6625930,5941875,11583883,8640557,15202576
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_8_1.mat , 120004,6461323,5584564,11158285,8461682,15750569
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_64_9_1.mat , 120004,6657180,5713004,11320592,8520813,15630605
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_10_1.mat , 120004,6548286,5694953,11288241,8544111,15458396
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_11_1.mat , 120004,6819959,5701919,11254371,8484677,15760948
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_1_1.mat , 120004,6493308,5613949,11220611,8476184,15609840
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_12_1.mat , 120004,6608219,5688827,11297342,8547655,15595620
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_13_1.mat , 120004,6698392,5968880,11706149,8808543,15755280
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_5_1.mat , 120004,6474359,5645991,11309785,8525454,15657212
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_2_1.mat , 120004,6638690,5844639,11505680,8712752,15402756
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_3_1.mat , 120004,6579556,5639791,11290941,8535686,15029955
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_4_1.mat , 120004,6636692,5908922,11646317,8801616,15394164
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_5_1.mat , 120004,6562341,5627479,11280480,8553675,15441112
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_6_1.mat , 120004,6655644,5931498,11705330,8784479,15651931
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_7_1.mat , 120004,6585883,5867488,11519345,8806588,15226926
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_8_1.mat , 120004,6544058,5968657,11691458,8840169,15260342
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_65_9_1.mat , 120004,6760703,5757223,11387678,8656891,16112049
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_10_1.mat , 120004,6784851,5951389,11558318,8760637,15884282
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_11_1.mat , 120004,6534155,5595573,11096583,8417471,15525356
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_1_1.mat , 120004,6537113,5802104,11428915,8729625,15503839
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_12_1.mat , 120004,6633760,5982685,11612011,8843499,14772341
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_13_1.mat , 120004,6392398,5752143,11214280,8549306,15196806
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_6_1.mat , 120004,6599818,5748198,11340965,8531078,15393281
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_2_1.mat , 120004,6573295,5610987,11193067,8501036,15864286
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_3_1.mat , 120004,6696108,5770966,11441559,8624151,15757907
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_4_1.mat , 120004,6408745,5567250,11151192,8452218,15533007
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_5_1.mat , 120004,6648146,5801670,11509597,8688589,15484234
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_6_1.mat , 120004,6571033,5814723,11510409,8762235,15618767
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_7_1.mat , 120004,7122825,5764355,11450181,8438773,16174934
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_8_1.mat , 120004,6527258,5795928,11446308,8702973,15006619
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_66_9_1.mat , 120004,6484193,5715784,11353944,8560882,15394686
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_10_1.mat , 120004,6480575,5827525,11440371,8712215,15310929
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_11_1.mat , 120004,6719502,5861291,11621521,8507220,15612776
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_1_1.mat , 120004,6529040,5704682,11366102,8618975,15755493
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_12_1.mat , 120004,14423969,3374778,6780401,5103620,13149478
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_13_1.mat , 120004,6627768,5785954,11387668,8319428,15412140
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_7_1.mat , 120004,6504242,5708958,11253855,8537726,15654387
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_2_1.mat , 120004,6943788,5808029,11511046,8442046,15759598
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_3_1.mat , 120004,6551346,5615927,11219766,8486671,15578463
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_4_1.mat , 120004,6931270,5803625,11553721,8506085,15936698
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_5_1.mat , 120004,6553091,5771698,11360510,8508021,15223155
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_6_1.mat , 120004,6855965,5820367,11502635,8453953,15809563
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_7_1.mat , 120004,6520766,5671951,11276851,8577824,15488837
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_8_1.mat , 120004,6736820,5714689,11301160,8295688,15137090
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_67_9_1.mat , 120004,6626441,5819746,11488306,8730842,15300141
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_10_1.mat , 120004,6768766,5800474,11549715,8467827,15879408
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_11_1.mat , 120004,6528776,5662434,11248271,8567781,15702035
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_1_1.mat , 120004,7120831,5766569,11503217,8416878,15731403
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_12_1.mat , 120004,6388378,5765674,11264075,8612010,15514649
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_13_1.mat , 120004,6777803,5731562,11336642,8366385,15604239
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_6_8_1.mat , 120004,6545884,5624923,11359790,8592431,15507965
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_2_1.mat , 120004,6487313,5515900,11001764,8361927,15605050
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_3_1.mat , 120004,6800335,5667020,11301784,8578116,16291676
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_4_1.mat , 120004,6840411,5562301,11136980,8484126,16611989
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_5_1.mat , 120004,6689787,5801942,11427710,8405477,15679234
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_6_1.mat , 120004,6444188,5587513,11106243,8449245,15916275
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_7_1.mat , 120004,6554495,5666915,10166131,4736630,12932405
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_8_1.mat , 120004,6721163,5758425,11305141,8368607,15845123
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_68_9_1.mat , 120004,6649899,5620762,11154084,8482576,16219642
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_10_1.mat , 120004,7122015,5848991,12285623,8467256,15109045
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_11_1.mat , 120004,6459738,5600910,11196278,8443753,15478475
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_1_1.mat , 120004,6722199,5747233,11451632,8390006,15415294
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_69_12_1.mat , 120004,6874011,5780845,11466358,8692446,16037697
